x,y,label
47.121666,12.14886,18
45.70801,11.234052,18
45.88331,9.971753,18
49.54729,9.603731,18
47.813557,12.504013,18
46.367336,10.817133,18
47.478333,9.207606,18
49.128117,8.20822,18
48.899303,11.692695,18
49.98891,10.869878,18
46.359676,11.002043,18
46.438465,10.070257,18
49.428276,9.389379,18
46.546494,12.259556,18
48.724064,7.5633354,18
50.244835,13.291624,18
48.705433,7.5249476,18
46.68196,12.370197,18
51.21438,15.423752,19
33.239506,29.890556,19
35.74682,27.056845,19
34.20814,31.14218,19
36.780834,28.20981,19
34.170586,31.145817,19
34.91124,31.845343,19
34.190525,29.158161,19
37.189518,29.13924,19
35.369488,30.50196,19
34.40834,31.537336,19
36.71162,27.839687,19
35.66818,26.887648,19
33.164326,30.004341,19
33.544094,30.039686,19
36.272476,27.766901,19
34.853127,30.877302,19
35.60839,28.191284,19
34.48972,31.899656,19
35.749958,32.07512,19
34.133675,31.324503,19
35.982197,27.905,19
36.384785,27.941355,19
35.116535,27.615591,19
37.841457,29.288204,19
38.29225,28.96136,19
36.706554,30.455412,19
35.37273,31.313286,19
38.917152,28.262371,19
37.770237,29.544697,19
24.520105,-0.7740227,0
27.007643,-4.3505716,0
29.403526,-3.9461265,0
22.190882,-1.6901699,0
21.9241,-1.7889001,0
29.669645,-3.9321568,0
30.82138,-1.4620906,0
25.821495,-1.638713,0
22.11235,-1.757611,0
27.847633,-4.7273865,0
31.114672,-1.437554,0
27.21367,-1.3665612,0
26.99163,-4.2239366,0
30.925068,-1.220644,0
26.96834,-1.321757,0
24.691975,-0.23274991,0
31.172346,-1.3076037,0
24.612553,-0.07202997,0
30.768839,-1.0030978,0
22.32554,-2.3614638,0
29.535793,-4.282186,0
22.68515,-2.6511755,0
30.829536,-3.1299386,0
24.69243,-0.1529197,0
25.421555,-3.3174288,0
25.25537,-3.154972,0
24.193058,-3.4792936,0
23.726046,-2.400686,0
24.523544,-0.36782482,0
27.13833,-1.3413506,0
29.637983,-4.132999,0
27.292124,-1.2688094,0
30.201488,-3.622544,0
24.65632,-0.111040905,0
26.800163,-3.6186137,0
27.314833,-1.4465432,0
25.047438,-3.238365,0
30.735453,-1.4407483,0
27.202814,-4.5473657,0
29.890837,-4.0263658,0
-24.793182,-40.04179,9
-25.037828,-40.701492,9
-23.056135,-37.91518,9
-20.976349,-39.86365,9
-24.53918,-40.125866,9
-24.430746,-40.060993,9
-24.56169,-39.734875,9
-23.376093,-38.206673,9
-23.779583,-37.62271,9
-20.70198,-40.141563,9
-23.514914,-39.341976,9
-20.112547,-38.9156,9
-23.105598,-40.52285,9
-20.860344,-41.75249,9
-20.135714,-39.55302,9
-19.91596,-38.846397,9
-19.69867,-41.073223,9
-20.88813,-41.016994,9
-19.447575,-40.77047,9
-20.096302,-42.08852,9
-20.324223,-40.96941,9
-20.60504,-42.02434,9
-20.457224,-41.92653,9
-20.796675,-42.282814,9
-20.305653,-41.929222,9
-19.641108,-38.645008,9
-19.979088,-39.41407,9
-20.213568,-39.40624,9
-22.370369,-40.258457,9
-21.239748,-42.91575,9
-20.81757,-42.53538,9
-20.042044,-39.12733,9
-21.470594,-39.32643,9
-20.986382,-39.391563,9
-21.846575,-41.4633,9
-21.221207,-42.571735,9
-21.270464,-42.298866,9
-20.726112,-41.928955,9
-21.87981,-41.421124,9
-19.59537,-40.577698,9
-58.09566,5.2668614,10
-58.74012,1.6699178,10
-59.65599,0.20512645,10
-60.499264,1.5723065,10
-60.209187,0.11693297,10
-57.92157,0.7865259,10
-57.23642,5.183448,10
-57.859264,5.2500668,10
-59.02284,0.41368935,10
-61.89252,0.85230327,10
-61.582233,3.5614858,10
-56.307106,4.626791,10
-56.987125,2.7734692,10
-57.035725,2.3817885,10
-61.0045,0.8669317,10
-55.98119,4.9711437,10
-61.773148,3.593365,10
-62.535126,0.06276075,10
-57.604008,1.256655,10
-56.92944,1.1374459,10
-58.56474,1.3734632,10
-57.81614,1.0935394,10
-61.124905,4.570351,10
-56.046818,4.735499,10
-61.550007,1.191917,10
-60.805515,-0.33423075,10
-60.509342,0.19856991,10
-62.35833,0.5618869,10
-60.633957,-0.02021299,10
-61.789516,1.3814873,10
-56.90268,4.408564,10
-57.926014,5.7180862,10
-59.609695,1.1625357,10
-57.190746,1.3525821,10
-62.01908,1.9683197,10
-56.435116,3.9104667,10
-61.556667,4.182133,10
-59.031925,1.4619882,10
-56.309555,4.039642,10
-61.502533,4.1996374,10
-31.903353,-21.78643,11
-28.221895,-25.415234,11
-26.19519,-23.990107,11
-32.646484,-22.528265,11
-33.968784,-25.018183,11
-34.036137,-25.447433,11
-34.16337,-24.25572,11
-33.695496,-25.266186,11
-32.170166,-24.57328,11
-26.916758,-24.641918,11
-26.314342,-25.098534,11
-31.482689,-26.538097,11
-33.57422,-23.37257,11
-34.638367,-25.817377,11
-33.59281,-25.772669,11
-33.50437,-25.890743,11
-33.69534,-25.980265,11
-32.166866,-24.994402,11
-27.030844,-25.124184,11
-26.306736,-25.531218,11
-33.427776,-27.041273,11
-32.79795,-26.058289,11
-26.83717,-25.205584,11
-33.33671,-22.491823,11
-33.645496,-24.999224,11
-26.43298,-24.876228,11
-27.282772,-26.938728,11
-33.245056,-26.036053,11
-32.243675,-25.081705,11
-26.570936,-25.65179,11
-27.779165,-27.068455,11
-34.082535,-26.464155,11
-28.205244,-21.769045,11
-27.484098,-26.811188,11
-30.989323,-26.478167,11
-33.71033,-26.861216,11
-33.872192,-26.35696,11
-32.389442,-25.71304,11
-28.25874,-22.504856,11
-27.183512,-26.99855,11
-22.711205,23.259104,12
-17.566446,22.014065,12
-20.285788,28.002523,12
-17.626675,22.12038,12
-21.637615,27.338915,12
-21.323465,21.816341,12
-18.414936,26.124138,12
-16.474224,23.056087,12
-23.172874,23.028696,12
-20.651022,26.129736,12
-17.476627,25.526787,12
-20.787785,21.746878,12
-22.830627,23.196518,12
-21.887596,26.076326,12
-18.021967,26.134377,12
-17.63771,22.638378,12
-24.55157,23.802242,12
-22.950384,25.135227,12
-19.792492,27.52659,12
-17.41839,25.152416,12
-17.829731,22.08413,12
-24.230175,24.077646,12
-22.786606,25.635216,12
-19.826723,27.152351,12
-16.791166,23.099554,12
-16.765635,23.169474,12
-18.099056,21.70504,12
-24.210943,23.887728,12
-23.88876,23.052017,12
-22.374184,23.552341,12
-23.227602,23.923502,12
-24.212576,23.798168,12
-22.194519,23.729511,12
-23.055908,23.70504,12
-22.47194,25.404753,12
-20.072548,25.975477,12
-20.246813,26.177546,12
-19.834797,26.389643,12
-19.711292,26.31306,12
-17.314793,24.622328,12
17.960054,11.563788,13
16.533012,12.004442,13
17.362326,11.777503,13
17.75705,11.441985,13
17.37014,11.718103,13
17.341003,11.023316,13
17.03946,13.113204,13
17.221275,12.043937,13
18.221626,11.821649,13
18.908453,12.91928,13
18.073973,11.675513,13
17.42209,12.191433,13
17.501549,13.138898,13
18.28099,12.193862,13
17.653198,12.311796,13
17.328182,12.655095,13
18.184027,13.319441,13
16.489765,14.737474,13
18.133913,12.369985,13
16.724993,13.781334,13
15.701708,18.326792,13
17.786978,13.699088,13
17.938597,12.649459,13
18.364021,13.568062,13
17.05659,12.490841,13
16.971184,14.733998,13
16.757284,14.66868,13
16.328566,15.129037,13
16.773708,14.2028265,13
18.376898,12.976071,13
-21.11082,-4.4166317,14
-20.314732,-5.288326,14
-19.217182,-5.4736214,14
17.449818,9.355811,14
-19.44859,-10.714618,14
10.972855,20.589958,14
-20.581581,-5.8340316,14
-22.540709,-5.9605417,14
-21.828829,-7.0341005,14
-19.347475,-8.885144,14
-18.54815,-8.629696,14
-19.79763,-10.029453,14
