x,y,label
14.438071,29.733791,18
14.164958,27.715546,18
12.653469,29.96973,18
12.100106,31.532501,18
11.189155,30.80577,18
11.128769,30.938866,18
14.500782,28.289219,18
13.757346,28.378235,18
12.054631,31.327469,18
14.851126,29.200306,18
12.122069,30.021193,18
14.180911,29.379839,18
12.250875,29.86042,18
14.601772,29.268732,18
-0.24615327,14.850704,19
1.8406299,13.925536,19
2.5683007,15.326792,19
2.138149,14.953566,19
0.91937745,17.358156,19
2.8151765,15.088528,19
3.15984,15.876449,19
2.2977252,15.420951,19
2.4671476,15.966818,19
4.018791,15.7762575,19
2.4494145,14.909591,19
3.2795022,16.175156,19
1.4143616,16.268845,19
2.471279,14.475335,19
1.4953696,14.720873,19
